8.8746,3.0109,0.036062,0.16857,0.011379,0.29033,20.963
8.9825,3.5506,0.036338,0.16381,0.011034,0.28593,20.439
8.2122,2.8826,0.03327,0.15762,0.002069,0.30622,21.251
8.0673,2.9832,0.032958,0.16714,0.0055172,0.30588,20.824
8.0501,3.3038,0.033118,0.16571,0.010345,0.29008,21.067
8.1753,2.8865,0.033693,0.17238,0.01931,0.27295,5.8066
8.3697,3.2285,0.034031,0.17238,0.012414,0.29169,6.2429
8.3151,3.5058,0.034326,0.16619,0.015172,0.27697,6.4458
8.6417,3.5078,0.035214,0.15667,0.0075862,0.288,6.7161
9.122,3.5218,0.037392,0.15143,0.015517,0.25852,6.5727
