5.8502,2.2503,0.024866,0.23095,0.013103,0.35133,1.7784
6.3214,2.6936,0.026257,0.21524,0.0034483,0.36096,1.7507
6.4161,3.1353,0.027118,0.19143,0.0062069,0.32957,1.7756
6.2877,2.1452,0.026665,0.20762,0.015172,0.32243,1.8549
6.4248,2.4192,0.026877,0.21952,0.016207,0.33215,1.8114
5.828,1.9071,0.024992,0.22762,0.012069,0.35061,1.8103
6.4492,2.6086,0.027231,0.20524,0.0086207,0.33708,2.0179
5.9903,1.8995,0.027385,0.29667,0.05069,0.33635,1.847
5.7839,2.3953,0.02437,0.21143,0.0058621,0.3507,1.9237
6.1373,2.3924,0.026158,0.21,0.0068966,0.34649,1.8829
