5.7668,2.8771,0.01986,0.82573,0.018818,0.83553,2.1963
6.4584,3.1022,0.023146,0.79766,0.020748,0.81127,2.1137
6.9975,3.5082,0.025644,0.75088,0.032569,0.74651,2.0708
5.6171,2.6008,0.02057,0.86667,0.044632,0.79675,2.0686
6.0428,2.6495,0.021142,0.82807,0.037394,0.78776,2.0644
5.1154,1.7853,0.017904,0.84795,0.065621,0.73722,2.0683
6.7494,2.9284,0.02403,0.78596,0.0096502,0.8364,2.0737
5.6002,2.1236,0.0217,0.88772,0.11894,0.66811,2.0741
5.8296,2.6348,0.020378,0.79415,0.022919,0.80278,2.0093
5.7893,2.5689,0.021932,0.88889,0.12811,0.65451,2.007
