5.73,2.9867,0.020319,0.89123,0.025332,0.86113,8.1275
6.8831,3.2678,0.02467,0.79181,0.0012063,0.86731,8.3177
7.6064,3.6857,0.027646,0.74269,0.0036188,0.82743,7.728
6.2262,2.511,0.021833,0.80936,0.0094089,0.85248,7.7224
6.43,2.834,0.022531,0.82924,0.0050663,0.8788,7.5122
5.7357,2.6719,0.021269,0.90526,0.046803,0.81803,7.4341
7.3714,3.2614,0.026182,0.77544,0.0026538,0.85198,7.4677
5.907,2.4779,0.020789,0.84795,0.010615,0.8739,7.5245
6.4704,2.9112,0.022775,0.78246,0.0024125,0.85731,7.4536
6.0681,2.3299,0.023176,0.88187,0.039566,0.81914,7.7707
