8.465,2.9074,0.03497,0.19952,0.027241,0.28394,4.9543
9.1927,3.7611,0.036881,0.14905,0.0017241,0.29796,4.8052
7.5428,2.6101,0.031162,0.18286,0.0075862,0.31671,5.3778
7.4293,2.6606,0.030816,0.22143,0.021379,0.32154,5.4926
7.8296,3.0985,0.032644,0.22143,0.039655,0.28016,6.0922
7.7402,2.6819,0.03214,0.2081,0.035862,0.27366,1.677
7.8239,2.9704,0.032519,0.1981,0.016552,0.30881,1.7135
7.9518,3.3789,0.033189,0.19524,0.031379,0.26934,1.7004
8.7081,3.7823,0.03528,0.13571,0,0.28892,1.7723
8.6618,3.5001,0.03645,0.19,0.04069,0.24203,1.7284
