8.7068,3.7616,0.034154,0.85848,0.19542,0.54037,5.0123
9.7744,4.3347,0.035508,0.74971,0.11435,0.57468,1.6398
8.2883,3.5173,0.029071,0.73099,0.022437,0.76074,1.9729
7.3902,2.6211,0.026379,0.78246,0.050181,0.72496,1.8849
7.2846,3.2544,0.025682,0.77193,0.035464,0.7537,2.0965
8.1616,3.1175,0.028328,0.74152,0.021954,0.76945,1.8602
7.6442,2.9275,0.027738,0.77895,0.053559,0.71463,1.9675
8.9298,3.7507,0.032492,0.76374,0.089747,0.6286,1.9785
8.5649,3.6712,0.029982,0.74503,0.017612,0.78464,2.013
10.576,4.7756,0.040536,0.72281,0.072618,0.63204,2.0032
